source_ip_address,source_port_number,destination_ip_address,destination_port_number,is_ack,destination_mac_address,acknowledge_number,is_rst,is_cwr,is_fin,total_ip_packet_length,window_size,network_protocol,is_psh,is_syn,is_urg,transport_protocol,ttl,ip_identifier,sequence_number,is_ece,source_mac_address,attack_flag,attack_step,attack_name
127.0.0.1,60580,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,38681,1392388789,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60580,1,00:00:00:00:00:00,1392388790,0,0,0,60,65483,IP,0,0,0,TCP,64,0,2255456920,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60580,127.0.0.1,7443,1,00:00:00:00:00:00,2255456921,0,0,0,52,512,IP,0,0,0,TCP,64,38682,1392388790,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60580,127.0.0.1,7443,1,00:00:00:00:00:00,2255456921,0,0,0,309,512,IP,1,0,0,TCP,64,38683,1392388790,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60580,1,00:00:00:00:00:00,1392389047,0,0,0,52,510,IP,0,0,0,TCP,64,41421,2255456921,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60580,1,00:00:00:00:00:00,1392389047,0,0,0,1183,512,IP,1,0,0,TCP,64,41422,2255456921,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60580,127.0.0.1,7443,1,00:00:00:00:00:00,2255458052,0,0,0,52,504,IP,0,0,0,TCP,64,38684,1392389047,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60580,127.0.0.1,7443,1,00:00:00:00:00:00,2255458052,0,0,0,958,512,IP,1,0,0,TCP,64,38685,1392389047,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60580,127.0.0.1,7443,1,00:00:00:00:00:00,2255458052,0,0,0,203,512,IP,1,0,0,TCP,64,38686,1392389953,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60580,1,00:00:00:00:00:00,1392390104,0,0,0,52,504,IP,0,0,0,TCP,64,41423,2255458052,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60580,1,00:00:00:00:00:00,1392390104,0,0,0,595,507,IP,1,0,0,TCP,64,41424,2255458052,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60580,1,00:00:00:00:00:00,1392390104,0,0,1,1381,512,IP,1,0,0,TCP,64,41425,2255458595,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60580,127.0.0.1,7443,1,00:00:00:00:00:00,2255459925,0,0,0,52,502,IP,0,0,0,TCP,64,38687,1392390104,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60580,127.0.0.1,7443,1,00:00:00:00:00:00,2255459925,0,0,1,52,512,IP,0,0,0,TCP,64,38688,1392390104,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60580,1,00:00:00:00:00:00,1392390105,0,0,0,52,512,IP,0,0,0,TCP,64,0,2255459925,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60590,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,46876,99664631,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60590,1,00:00:00:00:00:00,99664632,0,0,0,60,65483,IP,0,0,0,TCP,64,0,1126765911,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60590,127.0.0.1,7443,1,00:00:00:00:00:00,1126765912,0,0,0,52,512,IP,0,0,0,TCP,64,46877,99664632,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60590,127.0.0.1,7443,1,00:00:00:00:00:00,1126765912,0,0,0,309,512,IP,1,0,0,TCP,64,46878,99664632,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60590,1,00:00:00:00:00:00,99664889,0,0,0,52,510,IP,0,0,0,TCP,64,43461,1126765912,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60590,1,00:00:00:00:00:00,99664889,0,0,0,1184,512,IP,1,0,0,TCP,64,43462,1126765912,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60590,127.0.0.1,7443,1,00:00:00:00:00:00,1126767044,0,0,0,52,504,IP,0,0,0,TCP,64,46879,99664889,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60590,127.0.0.1,7443,1,00:00:00:00:00:00,1126767044,0,0,0,958,512,IP,1,0,0,TCP,64,46880,99664889,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60590,127.0.0.1,7443,1,00:00:00:00:00:00,1126767044,0,0,0,203,512,IP,1,0,0,TCP,64,46881,99665795,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60590,1,00:00:00:00:00:00,99665946,0,0,0,52,504,IP,0,0,0,TCP,64,43463,1126767044,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60590,1,00:00:00:00:00:00,99665946,0,0,0,595,507,IP,1,0,0,TCP,64,43464,1126767044,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60590,1,00:00:00:00:00:00,99665946,0,0,1,1381,512,IP,1,0,0,TCP,64,43465,1126767587,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60590,127.0.0.1,7443,1,00:00:00:00:00:00,1126768917,0,0,0,52,502,IP,0,0,0,TCP,64,46882,99665946,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60590,127.0.0.1,7443,1,00:00:00:00:00:00,1126768917,0,0,1,52,512,IP,0,0,0,TCP,64,46883,99665946,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60590,1,00:00:00:00:00:00,99665947,0,0,0,52,512,IP,0,0,0,TCP,64,0,1126768917,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60606,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,45971,409379346,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60606,1,00:00:00:00:00:00,409379347,0,0,0,60,65483,IP,0,0,0,TCP,64,0,3570284964,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60606,127.0.0.1,7443,1,00:00:00:00:00:00,3570284965,0,0,0,52,512,IP,0,0,0,TCP,64,45972,409379347,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60606,127.0.0.1,7443,1,00:00:00:00:00:00,3570284965,0,0,0,309,512,IP,1,0,0,TCP,64,45973,409379347,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60606,1,00:00:00:00:00:00,409379604,0,0,0,52,510,IP,0,0,0,TCP,64,49181,3570284965,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60606,1,00:00:00:00:00:00,409379604,0,0,0,1183,512,IP,1,0,0,TCP,64,49182,3570284965,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60606,127.0.0.1,7443,1,00:00:00:00:00:00,3570286096,0,0,0,52,504,IP,0,0,0,TCP,64,45974,409379604,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60606,127.0.0.1,7443,1,00:00:00:00:00:00,3570286096,0,0,0,958,512,IP,1,0,0,TCP,64,45975,409379604,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60606,127.0.0.1,7443,1,00:00:00:00:00:00,3570286096,0,0,0,209,512,IP,1,0,0,TCP,64,45976,409380510,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60606,1,00:00:00:00:00:00,409380667,0,0,0,52,504,IP,0,0,0,TCP,64,49183,3570286096,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60606,1,00:00:00:00:00:00,409380667,0,0,0,595,507,IP,1,0,0,TCP,64,49184,3570286096,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60606,1,00:00:00:00:00:00,409380667,0,0,1,1101,512,IP,1,0,0,TCP,64,49185,3570286639,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60606,127.0.0.1,7443,1,00:00:00:00:00:00,3570287689,0,0,0,52,503,IP,0,0,0,TCP,64,45977,409380667,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60606,127.0.0.1,7443,1,00:00:00:00:00:00,3570287689,0,0,1,52,512,IP,0,0,0,TCP,64,45978,409380667,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60606,1,00:00:00:00:00:00,409380668,0,0,0,52,512,IP,0,0,0,TCP,64,0,3570287689,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60614,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,46618,2377890751,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60614,1,00:00:00:00:00:00,2377890752,0,0,0,60,65483,IP,0,0,0,TCP,64,0,2222305356,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60614,127.0.0.1,7443,1,00:00:00:00:00:00,2222305357,0,0,0,52,512,IP,0,0,0,TCP,64,46619,2377890752,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60614,127.0.0.1,7443,1,00:00:00:00:00:00,2222305357,0,0,0,309,512,IP,1,0,0,TCP,64,46620,2377890752,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60614,1,00:00:00:00:00:00,2377891009,0,0,0,52,510,IP,0,0,0,TCP,64,61423,2222305357,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60614,1,00:00:00:00:00:00,2377891009,0,0,0,1184,512,IP,1,0,0,TCP,64,61424,2222305357,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60614,127.0.0.1,7443,1,00:00:00:00:00:00,2222306489,0,0,0,52,504,IP,0,0,0,TCP,64,46621,2377891009,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60614,127.0.0.1,7443,1,00:00:00:00:00:00,2222306489,0,0,0,957,512,IP,1,0,0,TCP,64,46622,2377891009,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60614,127.0.0.1,7443,1,00:00:00:00:00:00,2222306489,0,0,0,209,512,IP,1,0,0,TCP,64,46623,2377891914,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60614,1,00:00:00:00:00:00,2377892071,0,0,0,52,504,IP,0,0,0,TCP,64,61425,2222306489,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60614,1,00:00:00:00:00:00,2377892071,0,0,0,595,507,IP,1,0,0,TCP,64,61426,2222306489,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60614,1,00:00:00:00:00:00,2377892071,0,0,1,1101,512,IP,1,0,0,TCP,64,61427,2222307032,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60614,127.0.0.1,7443,1,00:00:00:00:00:00,2222308082,0,0,0,52,503,IP,0,0,0,TCP,64,46624,2377892071,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60614,127.0.0.1,7443,1,00:00:00:00:00:00,2222308082,0,0,1,52,512,IP,0,0,0,TCP,64,46625,2377892071,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60614,1,00:00:00:00:00:00,2377892072,0,0,0,52,512,IP,0,0,0,TCP,64,0,2222308082,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60630,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,802,838934369,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60630,1,00:00:00:00:00:00,838934370,0,0,0,60,65483,IP,0,0,0,TCP,64,0,4123766236,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60630,127.0.0.1,7443,1,00:00:00:00:00:00,4123766237,0,0,0,52,512,IP,0,0,0,TCP,64,803,838934370,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60630,127.0.0.1,7443,1,00:00:00:00:00:00,4123766237,0,0,0,309,512,IP,1,0,0,TCP,64,804,838934370,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60630,1,00:00:00:00:00:00,838934627,0,0,0,52,510,IP,0,0,0,TCP,64,35202,4123766237,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60630,1,00:00:00:00:00:00,838934627,0,0,0,1183,512,IP,1,0,0,TCP,64,35203,4123766237,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60630,127.0.0.1,7443,1,00:00:00:00:00:00,4123767368,0,0,0,52,504,IP,0,0,0,TCP,64,805,838934627,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60630,127.0.0.1,7443,1,00:00:00:00:00:00,4123767368,0,0,0,958,512,IP,1,0,0,TCP,64,806,838934627,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60630,127.0.0.1,7443,1,00:00:00:00:00:00,4123767368,0,0,0,209,512,IP,1,0,0,TCP,64,807,838935533,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60630,1,00:00:00:00:00:00,838935690,0,0,0,52,504,IP,0,0,0,TCP,64,35204,4123767368,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60630,1,00:00:00:00:00:00,838935690,0,0,0,595,507,IP,1,0,0,TCP,64,35205,4123767368,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60630,1,00:00:00:00:00:00,838935690,0,0,1,1298,512,IP,1,0,0,TCP,64,35206,4123767911,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60630,127.0.0.1,7443,1,00:00:00:00:00:00,4123769158,0,0,0,52,503,IP,0,0,0,TCP,64,808,838935690,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60630,127.0.0.1,7443,1,00:00:00:00:00:00,4123769158,0,0,1,52,512,IP,0,0,0,TCP,64,809,838935690,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60630,1,00:00:00:00:00:00,838935691,0,0,0,52,512,IP,0,0,0,TCP,64,0,4123769158,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41234,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,4961,2459731395,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41234,1,00:00:00:00:00:00,2459731396,0,0,0,60,65483,IP,0,0,0,TCP,64,0,3501420011,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41234,127.0.0.1,7443,1,00:00:00:00:00:00,3501420012,0,0,0,52,512,IP,0,0,0,TCP,64,4962,2459731396,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41234,127.0.0.1,7443,1,00:00:00:00:00:00,3501420012,0,0,0,309,512,IP,1,0,0,TCP,64,4963,2459731396,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41234,1,00:00:00:00:00:00,2459731653,0,0,0,52,510,IP,0,0,0,TCP,64,61309,3501420012,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41234,1,00:00:00:00:00:00,2459731653,0,0,0,1183,512,IP,1,0,0,TCP,64,61310,3501420012,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41234,127.0.0.1,7443,1,00:00:00:00:00:00,3501421143,0,0,0,52,504,IP,0,0,0,TCP,64,4964,2459731653,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41234,127.0.0.1,7443,1,00:00:00:00:00:00,3501421143,0,0,0,957,512,IP,1,0,0,TCP,64,4965,2459731653,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41234,127.0.0.1,7443,1,00:00:00:00:00:00,3501421143,0,0,0,203,512,IP,1,0,0,TCP,64,4966,2459732558,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41234,1,00:00:00:00:00:00,2459732709,0,0,0,52,504,IP,0,0,0,TCP,64,61311,3501421143,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41234,1,00:00:00:00:00:00,2459732709,0,0,0,595,507,IP,1,0,0,TCP,64,61312,3501421143,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41234,1,00:00:00:00:00:00,2459732709,0,0,1,1099,512,IP,1,0,0,TCP,64,61313,3501421686,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41234,127.0.0.1,7443,1,00:00:00:00:00:00,3501422734,0,0,0,52,503,IP,0,0,0,TCP,64,4967,2459732709,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41234,127.0.0.1,7443,1,00:00:00:00:00:00,3501422734,0,0,1,52,512,IP,0,0,0,TCP,64,4968,2459732709,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41234,1,00:00:00:00:00:00,2459732710,0,0,0,52,512,IP,0,0,0,TCP,64,0,3501422734,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41238,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,49379,3806797292,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41238,1,00:00:00:00:00:00,3806797293,0,0,0,60,65483,IP,0,0,0,TCP,64,0,27123110,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41238,127.0.0.1,7443,1,00:00:00:00:00:00,27123111,0,0,0,52,512,IP,0,0,0,TCP,64,49380,3806797293,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41238,127.0.0.1,7443,1,00:00:00:00:00:00,27123111,0,0,0,309,512,IP,1,0,0,TCP,64,49381,3806797293,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41238,1,00:00:00:00:00:00,3806797550,0,0,0,52,510,IP,0,0,0,TCP,64,56902,27123111,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41238,1,00:00:00:00:00:00,3806797550,0,0,0,1183,512,IP,1,0,0,TCP,64,56903,27123111,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41238,127.0.0.1,7443,1,00:00:00:00:00:00,27124242,0,0,0,52,504,IP,0,0,0,TCP,64,49382,3806797550,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41238,127.0.0.1,7443,1,00:00:00:00:00:00,27124242,0,0,0,957,512,IP,1,0,0,TCP,64,49383,3806797550,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41238,127.0.0.1,7443,1,00:00:00:00:00:00,27124242,0,0,0,203,512,IP,1,0,0,TCP,64,49384,3806798455,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41238,1,00:00:00:00:00:00,3806798606,0,0,0,52,504,IP,0,0,0,TCP,64,56904,27124242,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41238,1,00:00:00:00:00:00,3806798606,0,0,0,595,507,IP,1,0,0,TCP,64,56905,27124242,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41238,1,00:00:00:00:00:00,3806798606,0,0,1,1381,512,IP,1,0,0,TCP,64,56906,27124785,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41238,127.0.0.1,7443,1,00:00:00:00:00:00,27126115,0,0,0,52,502,IP,0,0,0,TCP,64,49385,3806798606,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41238,127.0.0.1,7443,1,00:00:00:00:00:00,27126115,0,0,1,52,512,IP,0,0,0,TCP,64,49386,3806798606,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41238,1,00:00:00:00:00:00,3806798607,0,0,0,52,512,IP,0,0,0,TCP,64,0,27126115,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41250,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,42291,861597006,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41250,1,00:00:00:00:00:00,861597007,0,0,0,60,65483,IP,0,0,0,TCP,64,0,1785269926,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41250,127.0.0.1,7443,1,00:00:00:00:00:00,1785269927,0,0,0,52,512,IP,0,0,0,TCP,64,42292,861597007,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41250,127.0.0.1,7443,1,00:00:00:00:00:00,1785269927,0,0,0,309,512,IP,1,0,0,TCP,64,42293,861597007,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41250,1,00:00:00:00:00:00,861597264,0,0,0,52,510,IP,0,0,0,TCP,64,59004,1785269927,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41250,1,00:00:00:00:00:00,861597264,0,0,0,1183,512,IP,1,0,0,TCP,64,59005,1785269927,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41250,127.0.0.1,7443,1,00:00:00:00:00:00,1785271058,0,0,0,52,504,IP,0,0,0,TCP,64,42294,861597264,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41250,127.0.0.1,7443,1,00:00:00:00:00:00,1785271058,0,0,0,957,512,IP,1,0,0,TCP,64,42295,861597264,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41250,127.0.0.1,7443,1,00:00:00:00:00:00,1785271058,0,0,0,203,512,IP,1,0,0,TCP,64,42296,861598169,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41250,1,00:00:00:00:00:00,861598320,0,0,0,52,504,IP,0,0,0,TCP,64,59006,1785271058,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41250,1,00:00:00:00:00:00,861598320,0,0,0,595,507,IP,1,0,0,TCP,64,59007,1785271058,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41250,1,00:00:00:00:00:00,861598320,0,0,1,1381,512,IP,1,0,0,TCP,64,59008,1785271601,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41250,127.0.0.1,7443,1,00:00:00:00:00:00,1785272931,0,0,0,52,502,IP,0,0,0,TCP,64,42297,861598320,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41250,127.0.0.1,7443,1,00:00:00:00:00:00,1785272931,0,0,1,52,512,IP,0,0,0,TCP,64,42298,861598320,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41250,1,00:00:00:00:00:00,861598321,0,0,0,52,512,IP,0,0,0,TCP,64,0,1785272931,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41254,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,58273,1815252768,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41254,1,00:00:00:00:00:00,1815252769,0,0,0,60,65483,IP,0,0,0,TCP,64,0,2832535094,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41254,127.0.0.1,7443,1,00:00:00:00:00:00,2832535095,0,0,0,52,512,IP,0,0,0,TCP,64,58274,1815252769,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41254,127.0.0.1,7443,1,00:00:00:00:00:00,2832535095,0,0,0,309,512,IP,1,0,0,TCP,64,58275,1815252769,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41254,1,00:00:00:00:00:00,1815253026,0,0,0,52,510,IP,0,0,0,TCP,64,41428,2832535095,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41254,1,00:00:00:00:00:00,1815253026,0,0,0,1183,512,IP,1,0,0,TCP,64,41429,2832535095,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41254,127.0.0.1,7443,1,00:00:00:00:00:00,2832536226,0,0,0,52,504,IP,0,0,0,TCP,64,58276,1815253026,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41254,127.0.0.1,7443,1,00:00:00:00:00:00,2832536226,0,0,0,957,512,IP,1,0,0,TCP,64,58277,1815253026,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41254,127.0.0.1,7443,1,00:00:00:00:00:00,2832536226,0,0,0,209,512,IP,1,0,0,TCP,64,58278,1815253931,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41254,1,00:00:00:00:00:00,1815254088,0,0,0,52,504,IP,0,0,0,TCP,64,41430,2832536226,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41254,1,00:00:00:00:00:00,1815254088,0,0,0,595,507,IP,1,0,0,TCP,64,41431,2832536226,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41254,1,00:00:00:00:00:00,1815254088,0,0,1,1101,512,IP,1,0,0,TCP,64,41432,2832536769,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41254,127.0.0.1,7443,1,00:00:00:00:00:00,2832537819,0,0,0,52,503,IP,0,0,0,TCP,64,58279,1815254088,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41254,127.0.0.1,7443,1,00:00:00:00:00:00,2832537819,0,0,1,52,512,IP,0,0,0,TCP,64,58280,1815254088,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41254,1,00:00:00:00:00:00,1815254089,0,0,0,52,512,IP,0,0,0,TCP,64,0,2832537819,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41260,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,14368,962721501,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41260,1,00:00:00:00:00:00,962721502,0,0,0,60,65483,IP,0,0,0,TCP,64,0,3905735585,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41260,127.0.0.1,7443,1,00:00:00:00:00:00,3905735586,0,0,0,52,512,IP,0,0,0,TCP,64,14369,962721502,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41260,127.0.0.1,7443,1,00:00:00:00:00:00,3905735586,0,0,0,309,512,IP,1,0,0,TCP,64,14370,962721502,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41260,1,00:00:00:00:00:00,962721759,0,0,0,52,510,IP,0,0,0,TCP,64,43717,3905735586,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41260,1,00:00:00:00:00:00,962721759,0,0,0,1182,512,IP,1,0,0,TCP,64,43718,3905735586,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41260,127.0.0.1,7443,1,00:00:00:00:00:00,3905736716,0,0,0,52,504,IP,0,0,0,TCP,64,14371,962721759,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41260,127.0.0.1,7443,1,00:00:00:00:00:00,3905736716,0,0,0,959,512,IP,1,0,0,TCP,64,14372,962721759,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,41260,127.0.0.1,7443,1,00:00:00:00:00:00,3905736716,0,0,0,209,512,IP,1,0,0,TCP,64,14373,962722666,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,41260,1,00:00:00:00:00:00,962722823,0,0,0,52,504,IP,0,0,0,TCP,64,43719,3905736716,0,00:00:00:00:00:00,0,benign,normal
